663.496216,-622.279297,11.029068,538.000000,634.000000
578.626343,-635.274292,18.337204,362.000000,655.000000
559.178162,-649.235229,19.742493,323.000000,681.000000
541.570923,-654.724243,21.643173,288.000000,691.000000
539.341980,-663.170166,28.717529,281.000000,717.000000
534.405151,-674.067810,26.759445,272.000000,735.000000
516.360107,-666.477722,32.890961,233.000000,725.000000
508.219543,-660.995850,34.191895,216.000000,714.000000
502.323608,-657.516785,32.220657,206.000000,703.000000
492.391235,-646.572266,37.615906,182.000000,686.000000
486.599335,-637.530945,37.282349,171.000000,666.000000
472.444580,-650.897095,54.311478,123.000000,715.000000
445.103302,-662.890076,56.713348,64.000000,739.000000
446.082458,-636.216125,47.053192,81.000000,668.000000
437.510071,-633.639160,44.326584,69.000000,658.000000
426.781403,-628.659302,41.333206,54.000000,643.000000
429.734344,-621.408142,46.484924,51.000000,634.000000
437.210876,-600.466736,37.678040,78.000000,585.000000
462.012634,-593.314758,47.313293,111.000000,580.000000
432.770477,-585.152954,44.126358,60.000000,558.000000
429.590881,-573.697998,39.039383,62.000000,532.000000
428.377502,-561.992737,40.134918,58.000000,509.000000
414.806763,-554.119019,32.480225,46.000000,491.000000
412.629517,-547.522034,36.388397,36.000000,479.000000
434.314819,-553.685425,41.874207,66.000000,493.000000
451.096863,-564.090698,39.129562,101.000000,514.000000
480.250671,-563.343994,24.395676,171.000000,509.000000
515.278198,-555.117249,22.637100,237.000000,494.000000
511.072052,-571.745422,19.682617,231.000000,525.000000
522.107788,-563.068665,16.833664,253.000000,508.000000
548.357422,-573.128967,15.171478,303.000000,528.000000
559.780396,-571.258362,15.031921,325.000000,525.000000
565.463501,-596.741760,15.281998,336.000000,575.000000
552.022827,-597.043762,23.700897,308.000000,580.000000
537.798645,-600.925232,23.307449,280.000000,586.000000
531.071899,-604.889832,23.148590,267.000000,593.000000
559.343079,-607.194702,15.766754,324.000000,595.000000
558.260620,-616.278748,21.005814,321.000000,617.000000
580.985596,-632.818726,21.572830,367.000000,654.000000
506.152130,-517.338135,32.014496,213.000000,419.000000
497.145691,-508.173401,38.287460,190.000000,399.000000
489.286865,-511.374756,33.573364,179.000000,407.000000
467.957275,-506.496826,44.175018,126.000000,395.000000
457.918640,-513.116455,40.871414,111.000000,410.000000
424.224579,-502.757507,34.244324,59.000000,392.000000
437.039368,-490.893463,44.033493,67.000000,364.000000
422.902008,-490.572845,44.589096,40.000000,364.000000
416.082458,-473.375336,40.129471,35.000000,332.000000
422.988586,-445.238434,43.162094,42.000000,272.000000
429.114197,-453.573364,46.977356,47.000000,285.000000
452.750305,-453.665527,39.166718,103.000000,289.000000
479.408478,-464.127777,37.263046,156.000000,309.000000
491.860626,-470.186829,33.269287,184.000000,323.000000
505.059906,-468.089508,36.648544,207.000000,315.000000
515.873596,-460.325562,33.436981,231.000000,300.000000
526.857300,-458.939819,28.237991,256.000000,300.000000
543.491272,-473.850800,26.605789,290.000000,330.000000
536.192078,-483.401123,34.287598,272.000000,346.000000
527.132019,-486.674194,27.472107,257.000000,357.000000
535.099426,-496.882294,19.930130,276.000000,380.000000
544.068787,-495.510376,30.007584,290.000000,373.000000
537.916382,-517.526672,15.695663,283.000000,421.000000
545.316223,-526.481079,19.257721,296.000000,438.000000
552.308228,-520.087280,22.048599,309.000000,425.000000
564.142883,-521.074280,20.154251,333.000000,427.000000
567.494995,-528.522949,16.653595,340.000000,442.000000
575.533997,-541.578491,17.966522,356.000000,468.000000
575.463501,-492.969604,19.989624,356.000000,370.000000
564.869324,-485.423401,24.960892,334.000000,353.000000
565.744385,-474.772644,23.220718,336.000000,332.000000
580.983765,-447.418701,12.921448,367.000000,283.000000
599.987305,-457.155792,11.726990,405.000000,301.000000
586.052673,-462.177490,20.533325,378.000000,306.000000
608.794434,-470.592651,14.615311,424.000000,325.000000
612.258240,-482.734344,18.962631,433.000000,347.000000
586.750671,-427.246765,16.079041,379.000000,239.000000
575.394958,-426.847382,16.053757,356.000000,240.000000
566.918274,-434.214600,16.973572,339.000000,255.000000
546.879333,-427.432373,19.382172,299.000000,242.000000
524.991699,-427.636292,19.082413,257.000000,246.000000
519.016663,-417.649139,20.380707,245.000000,226.000000
529.136292,-414.014099,23.026901,263.000000,214.000000
539.917908,-424.040588,20.619843,285.000000,235.000000
545.537903,-402.495270,20.613480,296.000000,191.000000
518.776917,-393.898041,26.396332,241.000000,171.000000
505.540161,-384.131104,29.712051,213.000000,149.000000
512.924927,-392.101349,34.648911,224.000000,156.000000
512.212280,-405.444946,29.843353,226.000000,191.000000
461.423462,-432.718933,36.071518,123.000000,248.000000
428.654968,-449.926422,45.242722,49.000000,279.000000
420.663300,-448.170776,41.255829,41.000000,280.000000
462.636078,-392.148071,29.223236,133.000000,175.000000
470.777405,-375.251099,45.315506,129.000000,112.000000
464.080322,-356.956879,45.003632,116.000000,75.000000
518.222961,-339.701599,38.405396,232.000000,35.000000
525.982849,-332.002686,31.858246,252.000000,31.000000
542.689087,-345.364807,35.457352,285.000000,46.000000
563.714539,-358.539246,31.325684,331.000000,77.000000
575.678345,-364.690918,36.004105,357.000000,77.000000
321.311523,-115.876495,38.497803,371.000000,90.000000
594.679749,-358.160706,17.876556,396.000000,94.000000
600.560852,-355.753723,16.528763,408.000000,90.000000
607.327515,-364.373230,21.283417,424.000000,97.000000
618.048279,-365.425964,18.277374,446.000000,102.000000
625.016968,-364.505981,17.835815,461.000000,99.000000
633.870117,-346.151337,13.830933,478.000000,66.000000
614.912354,-336.730408,12.985062,437.000000,54.000000
604.295349,-342.024292,19.705002,417.000000,54.000000
595.361267,-346.261292,24.228073,399.000000,56.000000
589.179504,-334.651001,26.066940,386.000000,29.000000
590.804993,-391.064087,24.545715,389.000000,152.000000
588.407471,-396.041290,19.346191,383.000000,171.000000
590.007385,-404.707703,17.525238,386.000000,191.000000
592.308533,-413.613892,18.878952,391.000000,207.000000
587.068665,-415.264832,18.355118,380.000000,212.000000
559.201416,-392.685272,27.494492,322.000000,158.000000
547.974182,-393.861877,26.834000,299.000000,164.000000
540.226379,-392.130981,22.227295,285.000000,169.000000
553.700317,-449.285461,21.220505,312.000000,283.000000
546.974792,-455.746185,23.447586,298.000000,295.000000
566.469604,-436.284851,18.182831,338.000000,258.000000
576.922974,-442.428253,14.815811,359.000000,272.000000
545.558289,-549.557861,17.478348,297.000000,483.000000
548.213196,-597.479675,21.565765,301.000000,579.000000
556.890747,-596.704163,22.544815,318.000000,579.000000
568.549377,-594.269714,16.103088,342.000000,571.000000
582.529541,-597.051392,17.851547,370.000000,579.000000
493.253815,-649.341553,36.205231,185.000000,690.000000
485.139038,-647.645447,31.350861,174.000000,679.000000
484.960632,-678.531006,33.292755,172.000000,743.000000
635.835205,-349.363464,16.315918,484.000000,67.000000
508.080017,-479.915161,39.319366,211.000000,338.000000
493.919586,-487.677368,34.461182,187.000000,358.000000
436.505646,-601.325317,38.187881,76.000000,587.000000
536.822632,-514.085022,18.187210,280.000000,414.000000
546.025574,-525.406860,17.121292,298.000000,436.000000
535.772705,-526.540161,23.222473,276.000000,438.000000
560.513855,-601.264709,17.713623,326.000000,585.000000
548.150024,-598.650146,21.119080,301.000000,581.000000
539.125305,-607.329102,22.234314,283.000000,598.000000
532.363586,-605.895996,24.276855,269.000000,596.000000
558.431152,-623.888916,22.906052,321.000000,634.000000
550.317017,-639.680176,18.139664,306.000000,659.000000
536.766052,-672.432495,25.933807,277.000000,731.000000
518.780945,-664.182434,30.954269,239.000000,718.000000
505.754150,-660.968079,31.766296,213.000000,710.000000
497.074158,-651.606812,34.427811,194.000000,693.000000
485.422852,-648.279175,31.920242,174.000000,681.000000
421.708191,-561.229736,36.367081,52.000000,506.000000
452.453064,-567.520874,36.508606,107.000000,520.000000
453.170502,-318.900970,42.312653,464.000000,35.000000
459.970612,-323.294739,46.621811,481.000000,35.000000
477.784760,-312.644165,36.558395,506.000000,34.000000
468.080750,-339.402954,47.193893,497.000000,67.000000
503.496948,-327.877228,39.073624,557.000000,59.000000
472.957581,-353.008942,44.270721,503.000000,100.000000
483.005920,-360.840027,35.798553,513.000000,129.000000
487.742371,-381.832031,40.419937,526.000000,163.000000
515.560425,-380.516724,24.171036,558.000000,181.000000
513.892578,-393.737854,31.236725,563.000000,197.000000
480.642944,-397.220520,32.662460,504.000000,202.000000
514.046143,-443.758423,35.405792,566.000000,286.000000
519.890198,-452.401978,29.004059,568.000000,306.000000
510.799927,-465.528992,37.829376,562.000000,325.000000
513.971130,-479.176025,33.772385,562.000000,352.000000
514.440613,-490.911621,27.755081,555.000000,375.000000
506.035889,-509.585785,33.562302,546.000000,407.000000
526.752319,-516.446960,23.504852,570.000000,420.000000
510.681641,-553.660706,22.659958,540.000000,483.000000
518.482666,-567.816467,20.356400,550.000000,506.000000
508.946777,-569.583130,14.345642,528.000000,507.000000
465.906097,-535.919250,43.852005,482.000000,455.000000
475.832733,-518.759766,41.536865,499.000000,423.000000
470.881653,-503.720001,46.396576,495.000000,394.000000
495.445496,-496.214752,29.188217,523.000000,384.000000
494.802460,-478.104187,38.795059,533.000000,348.000000
478.197876,-466.911804,39.041580,503.000000,327.000000
469.707153,-458.735657,28.005341,478.000000,318.000000
464.549194,-428.683777,33.114914,474.000000,260.000000
476.076721,-562.638245,26.072952,484.000000,499.000000
458.777863,-569.494019,32.825058,459.000000,513.000000
440.519867,-567.226074,48.849426,437.000000,515.000000
437.184418,-584.721802,45.414413,428.000000,546.000000
444.641205,-600.206726,43.238342,440.000000,573.000000
437.883850,-606.006104,42.560532,427.000000,583.000000
426.372223,-623.008179,45.390976,407.000000,616.000000
419.750854,-631.312988,48.442902,396.000000,634.000000
412.560486,-655.599731,48.152924,382.000000,678.000000
434.725250,-660.234558,46.113251,422.000000,684.000000
453.080688,-658.319336,63.201935,470.000000,703.000000
464.795532,-647.177673,59.157089,490.000000,676.000000
484.774170,-654.089905,33.190109,502.000000,659.000000
480.841553,-639.169861,37.890060,500.000000,638.000000
512.219055,-659.298889,38.711685,556.000000,674.000000
514.371399,-680.954346,18.033356,536.000000,687.000000
490.870026,-610.321777,35.849121,517.000000,586.000000
354.249329,-657.908081,44.005936,274.000000,677.000000
346.804688,-655.218506,35.659180,262.000000,663.000000
342.240082,-648.372864,35.407333,254.000000,651.000000
339.515015,-633.078735,35.740021,249.000000,625.000000
347.001556,-620.714355,36.210495,262.000000,604.000000
311.312622,-627.180908,38.418137,198.000000,617.000000
305.242371,-636.692505,48.001236,182.000000,643.000000
307.129974,-669.624451,41.144714,190.000000,694.000000
334.593109,-683.927734,55.033340,235.000000,739.000000
391.198395,-612.641296,54.929657,344.000000,605.000000
405.002106,-604.131958,43.216400,367.000000,580.000000
371.784363,-605.858643,43.161179,306.000000,583.000000
357.305450,-587.823669,37.166351,280.000000,547.000000
380.246979,-579.492676,36.548676,321.000000,532.000000
388.306091,-567.321106,51.038498,338.000000,516.000000
389.808411,-556.595581,46.073944,340.000000,494.000000
402.770630,-553.312195,34.575729,361.000000,485.000000
405.426056,-543.397705,44.440720,369.000000,469.000000
418.612488,-517.523926,37.362122,391.000000,421.000000
423.912689,-496.718018,37.282593,401.000000,383.000000
417.783569,-491.510803,42.053802,392.000000,372.000000
392.989746,-496.725006,52.296249,348.000000,379.000000
395.438629,-467.416595,51.792130,353.000000,321.000000
415.880188,-444.624329,45.911667,391.000000,280.000000
429.197327,-414.656952,38.325409,413.000000,229.000000
400.392426,-419.434570,47.396759,362.000000,229.000000
394.443451,-414.686798,41.418015,349.000000,226.000000
387.453430,-415.864807,48.250778,337.000000,221.000000
395.015686,-381.923828,43.763763,351.000000,159.000000
429.175354,-365.488037,45.096817,418.000000,124.000000
401.089081,-326.030518,48.577820,365.000000,37.000000
380.944733,-346.651672,43.001205,324.000000,90.000000
366.976135,-365.845825,45.137558,297.000000,125.000000
371.596161,-374.307922,46.424133,306.000000,140.000000
377.243958,-394.556946,46.900986,317.000000,180.000000
356.703033,-395.289062,46.564072,277.000000,182.000000
360.910919,-406.399963,49.184631,285.000000,201.000000
352.412140,-414.635712,45.231018,269.000000,222.000000
318.118103,-459.500366,43.051178,205.000000,311.000000
316.917938,-473.680511,41.017029,204.000000,339.000000
317.867401,-485.807343,43.111389,205.000000,361.000000
331.938904,-495.135132,41.673294,232.000000,379.000000
340.689270,-497.397186,50.077301,246.000000,381.000000
315.638672,-506.568726,49.440628,198.000000,399.000000
316.015717,-544.751343,35.999176,206.000000,470.000000
314.032074,-573.106445,24.575363,208.000000,516.000000
294.525024,-585.395691,23.383102,176.000000,536.000000
293.771698,-598.609070,17.948929,178.000000,555.000000
298.095184,-608.141174,22.349869,183.000000,573.000000
273.187500,-621.587280,35.818268,132.000000,605.000000
265.171204,-623.810059,30.995422,122.000000,605.000000
269.119202,-611.845459,41.151932,120.000000,592.000000
272.015625,-585.197815,36.763077,128.000000,542.000000
264.437744,-581.305115,42.684586,109.000000,538.000000
242.382187,-580.416931,21.797256,90.000000,527.000000
231.976700,-578.931641,20.441986,74.000000,524.000000
227.539246,-595.624756,17.820724,70.000000,550.000000
222.965073,-605.786987,20.672089,60.000000,568.000000
222.429718,-628.083923,24.475433,56.000000,607.000000
211.261368,-639.338928,19.108658,44.000000,621.000000
251.214157,-648.223694,30.880356,99.000000,646.000000
255.881241,-657.259399,27.768372,110.000000,658.000000
271.567017,-661.599670,21.564636,141.000000,659.000000
280.446106,-681.789795,30.819305,150.000000,702.000000
294.898285,-683.505371,28.409393,176.000000,702.000000
306.580780,-669.604248,41.175308,189.000000,694.000000
331.785828,-677.889893,56.516586,229.000000,730.000000
214.276291,-663.231812,27.104156,41.000000,667.000000
210.476624,-683.089966,27.588165,35.000000,700.000000
233.078140,-552.402588,33.452896,61.000000,483.000000
245.964630,-555.981262,15.110977,101.000000,485.000000
249.439285,-546.148926,21.261353,101.000000,470.000000
245.714325,-539.130005,18.528290,97.000000,458.000000
236.421234,-527.635376,19.780273,80.000000,439.000000
243.829971,-512.549622,27.861542,84.000000,413.000000
250.623932,-508.247620,31.598465,92.000000,405.000000
256.578064,-510.527924,23.285248,110.000000,410.000000
273.993652,-517.453735,35.942993,130.000000,421.000000
274.262848,-528.676208,29.381180,136.000000,441.000000
266.681854,-540.878357,19.445602,131.000000,461.000000
299.844238,-528.041138,33.731110,178.000000,440.000000
292.425598,-528.066650,31.893417,166.000000,440.000000
288.939056,-525.228699,37.484100,156.000000,435.000000
281.899231,-503.599884,35.660721,144.000000,396.000000
297.462402,-431.825653,40.619995,167.000000,260.000000
299.389893,-439.524841,46.342865,167.000000,270.000000
292.183411,-450.580231,40.141418,158.000000,296.000000
284.584961,-448.216248,29.004166,152.000000,299.000000
269.479431,-433.859924,38.182602,117.000000,266.000000
247.477753,-384.628723,33.842300,79.000000,178.000000
252.033127,-384.515015,40.665436,80.000000,169.000000
250.338989,-365.313232,37.011337,80.000000,137.000000
260.565704,-366.822266,42.922867,93.000000,131.000000
300.410065,-396.062195,39.996292,172.000000,192.000000
315.392548,-401.619507,53.462036,193.000000,186.000000
277.866760,-325.679688,39.148972,128.000000,56.000000
238.888840,-323.561646,46.213287,45.000000,38.000000
234.735138,-320.357819,44.509842,39.000000,35.000000
225.675018,-493.581177,35.214401,43.000000,378.000000
238.889130,-486.160828,33.774033,68.000000,365.000000
208.494446,-638.945801,18.652466,40.000000,620.000000
249.734863,-550.865295,22.006241,101.000000,478.000000
423.187408,-499.571747,33.802200,398.000000,389.000000
309.591797,-385.953430,56.425369,179.000000,149.000000
